cve_id,published,last_modified,vuln_status,cwe_id,nvd_extracted_at_utc,cvss_version,cvss_source,base_score,severity,attack_vector,attack_complexity,privileges_required,user_interaction,confidentiality_impact,integrity_impact,availability_impact,vendor_project,product,vulnerability_name,date_added,short_description,required_action,due_date,known_ransomware_campaign_use,notes,kev_extracted_at_utc,in_kev,days_to_kev
CVE-2024-13668,2025-03-07 10:15:16.013000+00:00,2026-06-17 07:02:29.817000+00:00,Analyzed,CWE-79,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,7.1,HIGH,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,LOW,,,,,,,,,,,0,
CVE-2024-53693,2025-03-07 17:15:19.910000+00:00,2026-06-17 08:09:06.840000+00:00,Analyzed,CWE-93,2026-09-10T23:40:04.178604Z,4.0,security@qnapsecurity.com.tw,7.1,HIGH,NETWORK,LOW,LOW,NONE,,,,,,,,,,,,,,0,
CVE-2025-27604,2025-03-07 17:15:22.290000+00:00,2026-06-17 09:03:53.897000+00:00,Analyzed,CWE-200,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,7.5,HIGH,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,,,,,,,,,,,0,
CVE-2025-1325,2025-03-08 10:15:11.427000+00:00,2026-06-17 08:38:55.383000+00:00,Analyzed,CWE-862,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,6.3,MEDIUM,NETWORK,LOW,LOW,NONE,LOW,LOW,LOW,,,,,,,,,,,0,
CVE-2023-52970,2025-03-08 23:15:14.527000+00:00,2026-06-17 06:44:01.340000+00:00,Deferred,CWE-1038,2026-09-10T23:40:04.178604Z,3.1,cve@mitre.org,4.9,MEDIUM,NETWORK,LOW,HIGH,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2025-2114,2025-03-09 05:15:30.270000+00:00,2026-06-17 09:06:21.223000+00:00,Deferred,CWE-266,2026-09-10T23:40:04.178604Z,4.0,cna@vuldb.com,6.3,MEDIUM,NETWORK,HIGH,NONE,NONE,,,,,,,,,,,,,,0,
CVE-2025-1363,2025-03-09 06:15:11.733000+00:00,2026-06-17 08:38:59.260000+00:00,Analyzed,CWE-79,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,3.5,LOW,NETWORK,LOW,HIGH,REQUIRED,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2025-27257,2025-03-10 09:15:11.613000+00:00,2026-06-17 09:03:17.423000+00:00,Deferred,CWE-345,2026-09-10T23:40:04.178604Z,3.1,prodsec@nozominetworks.com,6.1,MEDIUM,ADJACENT_NETWORK,LOW,HIGH,NONE,NONE,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-24387,2025-03-10 10:15:14.360000+00:00,2026-06-17 08:58:56.950000+00:00,Analyzed,CWE-352,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,6.5,MEDIUM,NETWORK,LOW,NONE,REQUIRED,HIGH,NONE,NONE,,,,,,,,,,,0,
CVE-2025-2149,2025-03-10 13:15:36.290000+00:00,2026-06-17 09:06:25.313000+00:00,Analyzed,CWE-665,2026-09-10T23:40:04.178604Z,4.0,cna@vuldb.com,2.0,LOW,LOCAL,HIGH,LOW,NONE,,,,,,,,,,,,,,0,
CVE-2024-53307,2025-03-10 18:15:29.373000+00:00,2026-06-17 08:08:47.300000+00:00,Analyzed,CWE-79,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,5.4,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2025-26696,2025-03-10 19:15:40.670000+00:00,2026-06-17 09:02:18.560000+00:00,Modified,CWE-290,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,7.0,HIGH,NETWORK,HIGH,NONE,NONE,HIGH,LOW,LOW,,,,,,,,,,,0,
CVE-2025-27616,2025-03-10 19:15:41.080000+00:00,2026-06-17 09:03:55.173000+00:00,Deferred,CWE-290,2026-09-10T23:40:04.178604Z,3.1,security-advisories@github.com,8.5,HIGH,NETWORK,HIGH,LOW,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-0660,2025-03-10 21:15:40.110000+00:00,2026-06-17 08:26:55.070000+00:00,Analyzed,CWE-79,2026-09-10T23:40:04.178604Z,4.0,ff5b8ace-8b95-4078-9743-eac1ca5451de,4.8,MEDIUM,NETWORK,LOW,HIGH,PASSIVE,,,,,,,,,,,,,,0,
CVE-2025-27610,2025-03-10 23:15:35.073000+00:00,2026-06-17 09:03:54.450000+00:00,Modified,CWE-23,2026-09-10T23:40:04.178604Z,3.1,security-advisories@github.com,7.5,HIGH,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,,,,,,,,,,,0,
CVE-2024-12010,2025-03-11 02:15:10.773000+00:00,2026-06-17 06:58:52.987000+00:00,Analyzed,CWE-78,2026-09-10T23:40:04.178604Z,3.1,security@zyxel.com.tw,7.2,HIGH,NETWORK,LOW,HIGH,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-26703,2025-03-11 07:15:34.580000+00:00,2026-06-17 09:02:19.350000+00:00,Analyzed,CWE-269,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,4.3,MEDIUM,NETWORK,LOW,LOW,NONE,LOW,NONE,NONE,,,,,,,,,,,0,
CVE-2025-26706,2025-03-11 07:15:35.703000+00:00,2026-06-17 09:02:19.677000+00:00,Analyzed,CWE-269,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.3,MEDIUM,NETWORK,LOW,NONE,NONE,NONE,LOW,NONE,,,,,,,,,,,0,
CVE-2025-27911,2025-03-11 08:15:11.500000+00:00,2026-06-17 09:04:22.420000+00:00,Analyzed,CWE-770,2026-09-10T23:40:04.178604Z,3.1,cve@mitre.org,6.5,MEDIUM,NETWORK,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2025-27893,2025-03-11 09:15:25.457000+00:00,2026-06-17 09:04:21.200000+00:00,Modified,CWE-472,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,4.3,MEDIUM,NETWORK,LOW,LOW,NONE,NONE,LOW,NONE,,,,,,,,,,,0,
CVE-2025-23402,2025-03-11 10:15:17.680000+00:00,2026-06-17 08:54:05.013000+00:00,Analyzed,CWE-416,2026-09-10T23:40:04.178604Z,4.0,productcert@siemens.com,7.3,HIGH,LOCAL,HIGH,NONE,PASSIVE,,,,,,,,,,,,,,0,
CVE-2025-27396,2025-03-11 10:15:18.913000+00:00,2026-06-17 09:03:30.520000+00:00,Analyzed,CWE-273,2026-09-10T23:40:04.178604Z,4.0,productcert@siemens.com,8.7,HIGH,NETWORK,LOW,LOW,NONE,,,,,,,,,,,,,,0,
CVE-2025-22366,2025-03-11 14:15:24.313000+00:00,2026-06-17 08:46:48.960000+00:00,Deferred,CWE-78,2026-09-10T23:40:04.178604Z,4.0,csirt@divd.nl,8.7,HIGH,NETWORK,LOW,LOW,NONE,,,,,,,,,,,,,,0,
CVE-2025-2195,2025-03-11 14:15:27.937000+00:00,2026-06-17 09:06:30.897000+00:00,Analyzed,CWE-79,2026-09-10T23:40:04.178604Z,4.0,cna@vuldb.com,5.1,MEDIUM,NETWORK,LOW,LOW,PASSIVE,,,,,,,,,,,,,,0,
CVE-2024-32123,2025-03-11 15:15:41.353000+00:00,2026-06-17 07:29:19.387000+00:00,Analyzed,CWE-78,2026-09-10T23:40:04.178604Z,3.1,psirt@fortinet.com,6.7,MEDIUM,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-24044,2025-03-11 17:16:26.093000+00:00,2026-06-17 08:57:56.540000+00:00,Analyzed,CWE-416,2026-09-10T23:40:04.178604Z,3.1,secure@microsoft.com,7.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-0151,2025-03-11 18:15:29.940000+00:00,2026-06-17 08:25:58.770000+00:00,Analyzed,CWE-416,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,8.8,HIGH,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-24431,2025-03-11 18:15:30.277000+00:00,2026-06-17 08:59:01.593000+00:00,Analyzed,CWE-125,2026-09-10T23:40:04.178604Z,3.1,psirt@adobe.com,5.5,MEDIUM,LOCAL,LOW,NONE,REQUIRED,HIGH,NONE,NONE,,,,,,,,,,,0,
CVE-2025-24448,2025-03-11 18:15:31.543000+00:00,2026-06-17 08:59:03.427000+00:00,Analyzed,CWE-125,2026-09-10T23:40:04.178604Z,3.1,psirt@adobe.com,5.5,MEDIUM,LOCAL,LOW,NONE,REQUIRED,HIGH,NONE,NONE,,,,,,,,,,,0,
CVE-2025-24452,2025-03-11 18:15:32.140000+00:00,2026-06-17 08:59:03.850000+00:00,Analyzed,CWE-787,2026-09-10T23:40:04.178604Z,3.1,psirt@adobe.com,7.8,HIGH,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-27166,2025-03-11 18:15:34.580000+00:00,2026-06-17 09:03:08.087000+00:00,Analyzed,CWE-787,2026-09-10T23:40:04.178604Z,3.1,psirt@adobe.com,7.8,HIGH,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-25925,2025-03-11 20:15:16.917000+00:00,2026-07-05 01:21:37.120000+00:00,Modified,CWE-79,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,4.8,MEDIUM,NETWORK,LOW,HIGH,REQUIRED,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2025-27180,2025-03-11 21:15:42.463000+00:00,2026-06-17 09:03:09.563000+00:00,Analyzed,CWE-125,2026-09-10T23:40:04.178604Z,3.1,psirt@adobe.com,5.5,MEDIUM,LOCAL,LOW,NONE,REQUIRED,HIGH,NONE,NONE,,,,,,,,,,,0,
CVE-2025-28864,2025-03-11 21:15:43.810000+00:00,2026-06-17 09:04:47.387000+00:00,Modified,CWE-352,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,8.8,HIGH,NETWORK,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-28875,2025-03-11 21:15:45.053000+00:00,2026-06-17 09:04:48.507000+00:00,Modified,CWE-79,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,4.8,MEDIUM,NETWORK,LOW,HIGH,REQUIRED,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2025-28876,2025-03-11 21:15:45.200000+00:00,2026-06-17 09:04:48.610000+00:00,Modified,CWE-352,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,8.8,HIGH,NETWORK,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-28894,2025-03-11 21:15:46.723000+00:00,2026-06-17 09:04:50.360000+00:00,Deferred,CWE-352,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,7.1,HIGH,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,LOW,,,,,,,,,,,0,
CVE-2025-28905,2025-03-11 21:15:47.780000+00:00,2026-06-17 09:04:51.397000+00:00,Deferred,CWE-79,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,7.1,HIGH,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,LOW,,,,,,,,,,,0,
CVE-2025-28906,2025-03-11 21:15:47.933000+00:00,2026-06-17 09:04:51.493000+00:00,Deferred,CWE-79,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,5.9,MEDIUM,NETWORK,LOW,HIGH,REQUIRED,LOW,LOW,LOW,,,,,,,,,,,0,
CVE-2025-28910,2025-03-11 21:15:48.650000+00:00,2026-06-17 09:04:51.870000+00:00,Deferred,CWE-352,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,4.3,MEDIUM,NETWORK,LOW,NONE,REQUIRED,NONE,LOW,NONE,,,,,,,,,,,0,
CVE-2025-28918,2025-03-11 21:15:49.477000+00:00,2026-06-17 09:04:52.633000+00:00,Deferred,CWE-79,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,6.5,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,LOW,,,,,,,,,,,0,
CVE-2025-2016,2025-03-11 21:15:52.903000+00:00,2026-06-17 09:06:04.943000+00:00,Analyzed,CWE-843,2026-09-10T23:40:04.178604Z,3.0,zdi-disclosures@trendmicro.com,7.8,HIGH,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-1707,2025-03-11 22:15:12.583000+00:00,2026-06-17 08:39:38.423000+00:00,Deferred,CWE-98,2026-09-10T23:40:04.178604Z,3.1,security@wordfence.com,8.8,HIGH,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-2213,2025-03-11 23:15:38.430000+00:00,2026-06-17 09:06:32.990000+00:00,Analyzed,CWE-79,2026-09-10T23:40:04.178604Z,4.0,cna@vuldb.com,4.8,MEDIUM,NETWORK,LOW,HIGH,PASSIVE,,,,,,,,,,,,,,0,
CVE-2025-2217,2025-03-12 00:15:13.023000+00:00,2026-06-17 09:06:33.527000+00:00,Analyzed,CWE-89,2026-09-10T23:40:04.178604Z,4.0,cna@vuldb.com,5.3,MEDIUM,NETWORK,LOW,LOW,NONE,,,,,,,,,,,,,,0,
CVE-2025-2077,2025-03-12 04:15:19+00:00,2026-06-17 09:06:15.610000+00:00,Analyzed,CWE-79,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,6.1,MEDIUM,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2024-58088,2025-03-12 10:15:16.300000+00:00,2026-06-17 08:14:36.490000+00:00,Modified,CWE-667,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2025-21846,2025-03-12 10:15:16.960000+00:00,2026-07-14 13:17:24.593000+00:00,Modified,CWE-476,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2025-21848,2025-03-12 10:15:17.230000+00:00,2026-06-17 08:44:26.103000+00:00,Modified,CWE-476,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2025-21850,2025-03-12 10:15:17.507000+00:00,2026-07-30 06:21:40.990000+00:00,Modified,CWE-835,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2025-21853,2025-03-12 10:15:18.063000+00:00,2026-07-14 13:17:24.957000+00:00,Modified,,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2025-21863,2025-03-12 10:15:19.387000+00:00,2026-09-08 09:17:26.527000+00:00,Modified,,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,7.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-22954,2025-03-12 15:15:39.700000+00:00,2026-06-17 08:51:10.660000+00:00,Deferred,CWE-89,2026-09-10T23:40:04.178604Z,3.1,cve@mitre.org,10.0,CRITICAL,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-29891,2025-03-12 15:15:40.997000+00:00,2026-06-17 09:05:50.273000+00:00,Analyzed,CWE-164,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,4.8,MEDIUM,NETWORK,HIGH,NONE,NONE,NONE,LOW,LOW,,,,,,,,,,,0,
CVE-2025-0115,2025-03-12 19:15:37.567000+00:00,2026-06-17 08:25:52.333000+00:00,Deferred,CWE-41,2026-09-10T23:40:04.178604Z,4.0,psirt@paloaltonetworks.com,6.8,MEDIUM,LOCAL,LOW,LOW,NONE,,,,,,,,,,,,,,0,
CVE-2025-25292,2025-03-12 21:15:42.177000+00:00,2026-06-17 09:00:37.750000+00:00,Modified,CWE-347,2026-09-10T23:40:04.178604Z,4.0,security-advisories@github.com,9.3,CRITICAL,NETWORK,LOW,NONE,NONE,,,,,,,,,,,,,,0,
CVE-2025-29994,2025-03-13 12:15:13.660000+00:00,2026-06-17 09:06:02.777000+00:00,Deferred,CWE-1390,2026-09-10T23:40:04.178604Z,4.0,vdisclose@cert-in.org.in,8.2,HIGH,NETWORK,HIGH,NONE,NONE,,,,,,,,,,,,,,0,
CVE-2025-28010,2025-03-13 16:15:27.690000+00:00,2026-06-17 09:04:27.093000+00:00,Analyzed,CWE-79,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,5.4,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2025-28015,2025-03-13 16:15:27.810000+00:00,2026-06-17 09:04:27.400000+00:00,Analyzed,CWE-80,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,5.3,MEDIUM,LOCAL,LOW,HIGH,REQUIRED,HIGH,LOW,LOW,,,,,,,,,,,0,
CVE-2025-1428,2025-03-13 17:15:34.900000+00:00,2026-06-17 08:39:07.010000+00:00,Modified,CWE-125,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,7.8,HIGH,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-2229,2025-03-13 19:15:52.523000+00:00,2026-06-17 09:06:35.187000+00:00,Deferred,CWE-1391,2026-09-10T23:40:04.178604Z,4.0,ics-cert@hq.dhs.gov,8.5,HIGH,LOCAL,LOW,NONE,NONE,,,,,,,,,,,,,,0,
CVE-2024-55060,2025-03-13 21:15:42.507000+00:00,2026-06-17 08:10:56.080000+00:00,Analyzed,CWE-79,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,6.1,MEDIUM,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2025-2166,2025-03-14 05:15:42.723000+00:00,2026-06-17 09:06:27.163000+00:00,Deferred,CWE-79,2026-09-10T23:40:04.178604Z,3.1,security@wordfence.com,6.1,MEDIUM,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2024-8176,2025-03-14 09:15:14.157000+00:00,2026-06-30 00:16:49.157000+00:00,Deferred,CWE-674,2026-09-10T23:40:04.178604Z,3.1,secalert@redhat.com,7.5,HIGH,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,,,,,,,,,,,0,
CVE-2024-13772,2025-03-14 12:15:13.907000+00:00,2026-06-17 07:02:41.577000+00:00,Modified,CWE-306,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.9,MEDIUM,NETWORK,HIGH,NONE,NONE,NONE,HIGH,NONE,,,,,,,,,,,0,
CVE-2025-2304,2025-03-14 13:15:41.160000+00:00,2026-06-17 09:06:43.410000+00:00,Deferred,CWE-915,2026-09-10T23:40:04.178604Z,4.0,vulnreport@tenable.com,9.4,CRITICAL,NETWORK,LOW,LOW,NONE,,,,,,,,,,,,,,0,
CVE-2025-29030,2025-03-14 14:15:18.200000+00:00,2026-06-17 09:05:03.540000+00:00,Modified,CWE-787,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2025-29031,2025-03-14 14:15:18.430000+00:00,2026-06-17 09:05:03.700000+00:00,Modified,CWE-787,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2024-54445,2025-03-14 18:15:30.203000+00:00,2026-06-17 08:10:20.470000+00:00,Deferred,CWE-89,2026-09-10T23:40:04.178604Z,4.0,disclosure@synopsys.com,8.7,HIGH,NETWORK,LOW,NONE,NONE,,,,,,,,,,,,,,0,
CVE-2025-2320,2025-03-14 22:15:11.747000+00:00,2026-06-17 09:06:44.867000+00:00,Analyzed,CWE-266,2026-09-10T23:40:04.178604Z,4.0,cna@vuldb.com,6.9,MEDIUM,NETWORK,LOW,NONE,NONE,,,,,,,,,,,,,,0,
CVE-2024-12336,2025-03-15 04:15:20.263000+00:00,2026-06-17 06:59:31.200000+00:00,Modified,CWE-862,2026-09-10T23:40:04.178604Z,3.1,security@wordfence.com,6.5,MEDIUM,NETWORK,LOW,LOW,NONE,HIGH,NONE,NONE,,,,,,,,,,,0,
CVE-2024-13497,2025-03-15 05:15:45.713000+00:00,2026-06-17 07:02:08.100000+00:00,Analyzed,CWE-79,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,6.1,MEDIUM,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2019-25222,2025-03-15 07:15:33.523000+00:00,2026-06-17 02:31:47.147000+00:00,Analyzed,CWE-89,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,4.9,MEDIUM,NETWORK,LOW,HIGH,NONE,HIGH,NONE,NONE,,,,,,,,,,,0,
CVE-2025-26886,2025-03-15 22:15:13.837000+00:00,2026-06-17 09:02:33.013000+00:00,Deferred,CWE-89,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,7.6,HIGH,NETWORK,LOW,HIGH,NONE,HIGH,NONE,LOW,,,,,,,,,,,0,
CVE-2025-26899,2025-03-15 22:15:14.250000+00:00,2026-06-17 09:02:34.277000+00:00,Deferred,CWE-352,2026-09-10T23:40:04.178604Z,3.1,audit@patchstack.com,6.5,MEDIUM,NETWORK,LOW,NONE,NONE,NONE,LOW,LOW,,,,,,,,,,,0,
CVE-2025-2337,2025-03-16 10:15:25.793000+00:00,2026-06-17 09:06:46.870000+00:00,Analyzed,CWE-119,2026-09-10T23:40:04.178604Z,4.0,cna@vuldb.com,2.1,LOW,NETWORK,LOW,NONE,PASSIVE,,,,,,,,,,,,,,0,
CVE-2025-2343,2025-03-16 18:15:11.830000+00:00,2026-06-17 09:06:47.667000+00:00,Deferred,CWE-259,2026-09-10T23:40:04.178604Z,4.0,cna@vuldb.com,7.7,HIGH,ADJACENT,HIGH,NONE,NONE,,,,,,,,,,,,,,0,
CVE-2025-2349,2025-03-16 22:15:11.747000+00:00,2026-06-17 09:06:48.437000+00:00,Analyzed,CWE-916,2026-09-10T23:40:04.178604Z,4.0,cna@vuldb.com,2.3,LOW,ADJACENT,HIGH,NONE,NONE,,,,,,,,,,,,,,0,
CVE-2025-2360,2025-03-17 04:15:16.090000+00:00,2026-06-17 09:06:49.860000+00:00,Analyzed,CWE-266,2026-09-10T23:40:04.178604Z,4.0,cna@vuldb.com,6.9,MEDIUM,NETWORK,LOW,NONE,NONE,,,,,,,,,,,,,,0,
CVE-2025-1724,2025-03-17 07:15:33.467000+00:00,2026-06-17 08:39:40.147000+00:00,Deferred,CWE-798,2026-09-10T23:40:04.178604Z,3.1,0fc0942c-577d-436f-ae8e-945763c79b02,7.4,HIGH,NETWORK,HIGH,NONE,NONE,HIGH,HIGH,NONE,,,,,,,,,,,0,
CVE-2023-52316,2025-03-17 12:15:12.127000+00:00,2025-03-17 15:15:39.247000+00:00,Rejected,,2026-09-10T23:40:04.178604Z,,,,,,,,,,,,,,,,,,,,,,0,
CVE-2020-29010,2025-03-17 14:15:16.730000+00:00,2026-06-17 03:10:58.350000+00:00,Analyzed,CWE-200,2026-09-10T23:40:04.178604Z,3.1,psirt@fortinet.com,5.0,MEDIUM,NETWORK,LOW,LOW,NONE,LOW,NONE,NONE,,,,,,,,,,,0,
CVE-2024-9055,2025-03-17 14:15:19.820000+00:00,2026-06-17 08:23:51.997000+00:00,Deferred,CWE-331,2026-09-10T23:40:04.178604Z,3.1,product-security@silabs.com,4.2,MEDIUM,PHYSICAL,HIGH,NONE,NONE,HIGH,NONE,NONE,,,,,,,,,,,0,
CVE-2025-0600,2025-03-17 14:15:20.527000+00:00,2026-06-17 08:26:47.253000+00:00,Analyzed,CWE-79,2026-09-10T23:40:04.178604Z,3.1,nvd@nist.gov,5.4,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE,,,,,,,,,,,0,
CVE-2025-29787,2025-03-17 14:15:22.447000+00:00,2026-06-17 09:05:40.253000+00:00,Deferred,CWE-22,2026-09-10T23:40:04.178604Z,4.0,security-advisories@github.com,7.3,HIGH,NETWORK,HIGH,LOW,NONE,,,,,,,,,,,,,,0,
CVE-2025-22473,2025-03-17 18:15:21.077000+00:00,2026-06-17 08:47:37.073000+00:00,Analyzed,CWE-77,2026-09-10T23:40:04.178604Z,3.1,security_alert@emc.com,7.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,,,,,,,,,,,0,
CVE-2018-9200,2025-03-17 23:15:13.967000+00:00,2025-03-17 23:15:13.967000+00:00,Rejected,,2026-09-10T23:40:04.178604Z,,,,,,,,,,,,,,,,,,,,,,0,
CVE-2022-47401,2025-03-17 23:15:15.830000+00:00,2025-03-17 23:15:15.830000+00:00,Rejected,,2026-09-10T23:40:04.178604Z,,,,,,,,,,,,,,,,,,,,,,0,
CVE-2023-46721,2025-03-17 23:15:16.813000+00:00,2025-03-17 23:15:16.813000+00:00,Rejected,,2026-09-10T23:40:04.178604Z,,,,,,,,,,,,,,,,,,,,,,0,
CVE-2024-56501,2025-03-17 23:15:17.367000+00:00,2025-03-17 23:15:17.367000+00:00,Rejected,,2026-09-10T23:40:04.178604Z,,,,,,,,,,,,,,,,,,,,,,0,
CVE-2024-56502,2025-03-17 23:15:17.433000+00:00,2025-03-17 23:15:17.433000+00:00,Rejected,,2026-09-10T23:40:04.178604Z,,,,,,,,,,,,,,,,,,,,,,0,
CVE-2025-25585,2025-03-18 15:16:00.253000+00:00,2026-06-17 09:00:55.163000+00:00,Analyzed,CWE-284,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,7.3,HIGH,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,LOW,,,,,,,,,,,0,
CVE-2025-25582,2025-03-18 16:15:26.900000+00:00,2026-06-17 09:00:55.007000+00:00,Analyzed,CWE-89,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,6.1,MEDIUM,LOCAL,LOW,LOW,REQUIRED,HIGH,LOW,LOW,,,,,,,,,,,0,
CVE-2025-25586,2025-03-18 16:15:27.047000+00:00,2026-06-17 09:00:55.317000+00:00,Analyzed,CWE-538,2026-09-10T23:40:04.178604Z,3.1,134c704f-9b21-4f2e-91b3-4a467353bcc0,4.2,MEDIUM,LOCAL,HIGH,LOW,REQUIRED,LOW,LOW,LOW,,,,,,,,,,,0,
